0	1.431737114478632	0
3	1.0558846933136683	0.1161780707725946
6	0.27604457945636074	-0.0637713250709756
9	-0.3029087059672781	-0.41959944613872274
12	-0.40208266874831383	-0.5782134724179228
15	-0.20429748352327554	-0.36904891534126133
18	-0.013597713484351511	0.015498006729052983
21	0.05400149876192431	0.27694079878577077
24	0.057474680228039504	0.3003201051634196
27	0.06317442727487943	0.17682671844727005
30	0.07150634768405686	0.04403408140080534
33	0.06055063466309041	-0.0313444956589862
36	0.03190021051400151	-0.05279227974435616
39	0.0042914570254525735	-0.04561091870490838
42	-0.011074518658754126	-0.028820013919984767
45	-0.016601419452155795	-0.012555700220274071
48	-0.018396892787038214	-0.0013553026673009147
51	-0.018648929621987356	0.004546098927197022
54	-0.01640065494999814	0.007442378407374956
57	-0.011195708853815906	0.009283950652908938
60	-0.004445696749917677	0.010206523143991878
63	0.0016190147694227495	0.009394307137676928
66	0.00537313783231381	0.00664363799542113
69	0.0064021552558296965	0.002894650199453886
72	0.005318602715272202	-0.0004285872212429619
75	0.0032228270188061686	-0.0023449683560048317
78	0.0011566661812831669	-0.002724859161368815
81	-0.0002469790299957612	-0.0020834104789001634
84	-0.0008445577988676192	-0.0011118766960899076
87	-0.0008399657756825842	-0.00031073770642989364
90	-0.0005559798176837623	0.00013075850395661296
93	-0.0002519137459574269	0.00026027899741188476
96	-5124794470146493e-20	0.00021969844478333838
99	3658143770572866e-20	0.00013401749027413566
102	55112988981714865e-21	6730150802025696e-20
105	4897740089917012e-20	31123397345101585e-21
108	4139878270061216e-20	13165188130417903e-21
111	3624023440834928e-20	5804341681945898e-22
114	29656236670972884e-21	-11015900247382786e-21
117	19278962856972085e-21	-19605182123250982e-21
120	683512843338543e-20	-2226682747966891e-20
123	-3886101776455195e-21	-1869490848673725e-20
126	-1000177339983982e-20	-1135895113088608e-20
129	-11018048868002684e-21	-3684351498438804e-21
132	-8466152862638852e-21	18014110781054132e-22
135	-46039324104208675e-22	4260210405117263e-21
138	-1238228231570258e-21	4254623904111871e-21
141	790394988459049e-21	2954890406018394e-21
144	14967444843155585e-22	14271444108234005e-22
147	13421121449116296e-22	2874959917370031e-22
150	8442207997972296e-22	-3002657342247121e-22
153	36017078912212445e-23	-4501434787271848e-22
156	43774136082881415e-24	-36364912265189275e-23
159	-970408280696418e-22	-20878378417152786e-23
162	-1198282352593795e-22	-7883882233353353e-23
165	-8867543003802151e-23	-2681841237207161e-24
168	-4738136925447107e-23	27033677496429843e-24
171	-16216292654670526e-24	29179780242136034e-24
174	6886547682795817e-25	20333413702833102e-24
177	6676448708704596e-24	10391417413789264e-24
180	6672691819941374e-24	33541707211368594e-25
183	448540921012468e-23	-2955933474027092e-25
186	22267350574755718e-25	-15111660808403067e-25
189	687544363169966e-24	-14456121503850832e-25
192	-8312697961150488e-26	-9413929074534963e-25
195	-32254043510872806e-26	-4493043109039753e-25
198	-2939337857676845e-25	-12782885823811153e-26
201	-1821615521384812e-25	24152651141818388e-27
204	-8107693046336716e-26	6534381507186888e-26
207	-1950508870472314e-26	5493130513139379e-26
210	6866703779363995e-27	3147919122997796e-26
213	12303861595469984e-27	12554895935841906e-27
216	9214314667504621e-27	2164319716122458e-27
219	4744535887725216e-27	-16672115372096558e-28
222	16184000617426431e-28	-20811427864931654e-28
225	11763844955717325e-29	-13584511346049868e-28
228	-32750437833753263e-29	-6137434818412888e-28
231	-30669664947623163e-29	-168666538888055e-27
234	-17312067090192014e-29	1310269912140803e-29
237	-6736302885082637e-29	51604455190545996e-30
240	-13612080313237956e-30	3850830716682585e-29
243	452447545000518e-29	18807245112254252e-30
246	6522600735270782e-30	6210218162455369e-30
249	4043559222636129e-30	775874337036244e-30
